post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:total_sales,tax:pwb-brand,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class
"Anycubic Wash and Cure 2.0",anycubic-wash-and-cure,,849,"<a href=""https://tiendakrear3d.com/producto/anycubic-wash-and-cure/""><strong>Anycubic Wash and Cure </strong></a>  2.0 es una máquina de lavado y curado permite mejorar la limpieza de los modelos impresos en resina de manera segura. Además con la función de curado se puede obtener una solidificación completa y uniforme con la ayuda de su base rotatoria.
<ul>
 	<li>Función: Lavado y curado</li>
 	<li>Método de control: botones y LEDs indicadores</li>
 	<li>Fuente de luz UV: 405nm   365nm</li>
 	<li>Tiempo de lavado: 2, 4 y 6 min</li>
 	<li>Tamaño máximo de la pieza: 115x65x165mm</li>
 	<li>Tamaño de la maquina: 225x220x378mm</li>
 	<li>Peso: 6Kg</li>
 	<li>Base: Rotatoria</li>
</ul>
<img class=""size-medium wp-image-1634 aligncenter"" src=""https://tiendakrear3d.com/wp-content/uploads/2020/09/WashandCure2_1_1024x1024-300x300.jpg"" alt=""Anycubic Wash and Cure 2.0"" width=""300"" height=""300"" />
<h3 style=""text-align: center;""><strong>Anycubic Wash and Cure 2.0</strong></h3>
<a href=""https://www.youtube.com/watch?v=3WIgrAHEyl4""><strong>Ver más información </strong></a>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo</div>
<div class=""producto--valor"" title="""">Acabado</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Sistema</div>
<div class=""producto--valor"">Limpieza y Curado</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Categoría</div>
<div class=""producto--valor"">Máquina</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Marca</div>
<div class=""producto--valor"">Anycubic</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Compatibilidad</div>
<div class=""producto--valor"">Piezas impresas en resina</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Material</div>
<div class=""producto--valor"">Metal/Plástico</div>
</div>
</div>",publish,,158,"2020-09-11 12:16:25",10,open,,,,no,no,,800,600,10.01,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2020/09/WashandCure2_1_1024x1024.jpg ! alt : Anycubic Wash and Cure 2.0 ! title : Anycubic Wash and Cure 2.0 ! desc : Anycubic Wash and Cure 2.0 ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2020/09/anycubic-wash-cure-20-1-ud-337023-es.jpg ! alt :  ! title : anycubic-wash-cure-20-1-ud-337023-es ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2020/09/ANYCUBIC-Wash-and-Cure-Machine-20-Upgraded-Rotating.jpg ! alt :  ! title : ANYCUBIC-Wash-and-Cure-Machine-20-Upgraded-Rotating ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/anycubic-wash-and-cure/,24,Anycubic,simple,,"Impresoras 3D|Impresoras 3D > LCD (resina)","Anycubic Wash and Cure 2.0",
"Lapicero 3D MagiX Pro",lapicero-3d-magix-pro,,851,"<a href=""https://tiendakrear3d.com/producto/lapicero-3d-magix-pro/""><strong>Lapicero 3D MagiX Pro</strong></a> cuenta con una boquilla de cerámica que alcanza un mayor nivel de detalle, además cuenta con un diseño delgado, liviano y ergonómico para su uso más confortable. Posee la función de doble clic para alimentación prolongada y sin cansancio.
<ul>
 	<li>Marca: Magix</li>
 	<li>Modelo: Pro</li>
 	<li>Color: Azul</li>
 	<li>Alto: 7 cm</li>
 	<li>Ancho: 23 cm</li>
 	<li>Profundidad: 17 cm</li>
 	<li>Voltaje: Entrada 110v - 220v. Salida 12v, 3A.</li>
 	<li>Peso: 375 gr</li>
 	<li>Incluye: Lapicero 3D Magix Pro, Adaptador de corriente, 3 rollos de plastico, Mini destornillador, Manual de Uso, Cable USB</li>
</ul>
<img class=""size-medium wp-image-852 aligncenter"" src=""https://tiendakrear3d.com/wp-content/uploads/2020/09/Magix-PRO-1-e1599890519147-300x300.jpg"" alt=""Lapicero 3D MagiX Pro"" width=""300"" height=""300"" />
<h4 style=""text-align: center;"">Lapicero 3D MagiX Pro</h4>
<a href=""https://www.youtube.com/watch?v=JKjDuvfRpa0"">Ver más información</a>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo</div>
<div class=""producto--valor"" title="""">Mecánico</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Sistema</div>
<div class=""producto--valor"">-</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Categoría</div>
<div class=""producto--valor"">Lapicero 3D</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Marca</div>
<div class=""producto--valor"">MagiX</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Compatibilidad</div>
<div class=""producto--valor"">PLA, ABS</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Material</div>
<div class=""producto--valor"">Metal/Plástico</div>
</div>
</div>",publish,,2,"2020-09-11 12:27:56",10,open,,,,no,no,,150,,1.5,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2020/09/Magix-PRO-1-e1599890519147.jpg ! alt : Lapicero 3D MagiX Pro ! title : Lapicero 3D MagiX Pro ! desc : Lapicero 3D MagiX Pro ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2020/09/Magix-PRO-4.jpg ! alt :  ! title : Magix PRO 4 ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2020/09/Magix-PRO-3.jpg ! alt :  ! title : Magix PRO 3 ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2020/09/Magix-PRO-2.jpg ! alt :  ! title : Magix PRO 2 ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/lapicero-3d-magix-pro/,10,,simple,,Repuestos,"Lapicero 3D MagiX Pro",
"Lapicero 3D MagiX Kids",lapicero-3d-magix-kids,,857,"<a href=""https://tiendakrear3d.com/producto/lapicero-3d-magix-kids/""><strong>Lapicero 3D MagiX Kids</strong></a> tiene un diseño más grande y atractivo para los niños que se adapta mejor, una boquilla de mayor diámetro que permite una rápida salida de plástico y una variedad de colores llamativos.
<ul>
 	<li>Marca: Magix</li>
 	<li>Modelo: Kids</li>
 	<li>Color: Azul</li>
 	<li>Alto: 7 cm</li>
 	<li>Ancho: 23 cm</li>
 	<li>Profundidad: 17 cm</li>
 	<li>Voltaje: Entrada 110v - 220v. Salida 12v, 3A.</li>
 	<li>Peso: 375 gr</li>
 	<li>Incluye: Lapicero 3D Magix Kids, Adaptador de corriente, 3 rollos de plástico, Manual de Uso</li>
</ul>
<img class=""size-medium wp-image-858 aligncenter"" src=""https://tiendakrear3d.com/wp-content/uploads/2020/09/Magix-KIDS-1-300x300.jpg"" alt=""Lapicero 3D MagiX Kids"" width=""300"" height=""300"" />
<h4 class=""product_title entry-title"" style=""text-align: center;"">Lapicero 3D MagiX Kids</h4>
<a href=""https://www.youtube.com/watch?v=JKjDuvfRpa0"">Ver más información </a>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo</div>
<div class=""producto--valor"" title="""">Mecánico</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Sistema</div>
<div class=""producto--valor"">-</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Categoría</div>
<div class=""producto--valor"">Lapicero 3D</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Marca</div>
<div class=""producto--valor"">MagiX</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Compatibilidad</div>
<div class=""producto--valor"">PLA, ABS</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Material</div>
<div class=""producto--valor"">Metal/Plástico</div>
</div>
</div>",publish,,1,"2020-09-11 12:53:05",10,open,,,,no,no,,100,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2020/09/Magix-KIDS-1.jpg ! alt : Lapicero 3D MagiX Kids ! title : Lapicero 3D MagiX Kids ! desc : Lapicero 3D MagiX Kids ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2020/09/Magix-KIDS-3.jpg ! alt :  ! title : Magix KIDS 3 ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2020/09/Magix-KIDS-4.jpg ! alt :  ! title : Magix KIDS 4 ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2020/09/Magix-KIDS-5.jpg ! alt :  ! title : Magix KIDS 5 ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/lapicero-3d-magix-kids/,2,,simple,,Repuestos,"Lapicero 3D MagiX Kids",
"PolyBox Edition II",polybox-edition-ii,,864,"Polymaker ofrece accesorios de impresión 3D para optimizar la experiencia del usuario con sus filamentos.

PolyBox ™ es una caja de almacenamiento en seco diseñada para proporcionar el entorno óptimo para los filamentos de impresión 3D. El PolyBox ™ es compatible con todas las impresoras 3D y puede alojar dos carretes de 1 kg o un carrete de 3 kg.
<ul>
 	<li>Tipo de desecante: gel de sílice</li>
 	<li>Especificaciones del desecante: 2 * sobres desecantes de 100 g</li>
 	<li>Bobinas de filamento soportadas: 2 bobinas ≤ 52 mm (ancho) o 1 bobina ≤ 120 mm (ancho)</li>
 	<li>Rango de humedad: 10-99% (± 5%)</li>
 	<li>Resolución: 1%</li>
 	<li>Respuesta: 10 segundos</li>
 	<li>Rango de temperatura: -50-70 ° C (± 1 ° C)</li>
 	<li>Especificaciones de la batería: LR44</li>
</ul>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo</div>
<div class=""producto--valor"" title="""">Cuidado</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Sistema</div>
<div class=""producto--valor"">Almacenamiento</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Categoría</div>
<div class=""producto--valor"">Máquina</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Marca</div>
<div class=""producto--valor"">Polymaker</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Compatibilidad</div>
<div class=""producto--valor"">Rollos de filamento</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Material</div>
<div class=""producto--valor"">Metal/Plástico</div>
</div>
</div>",publish,,3,"2020-09-11 13:11:12",10,open,,,,no,no,,300,,6,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2020/09/Polybox1-1.png ! alt :  ! title : Polybox1 ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2020/09/PolyBox™-Edition-II-2.png ! alt :  ! title : PolyBox™-Edition-II 2 ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/polybox-edition-ii/,4,Polymaker,simple,,"Repuestos|Repuestos > Upgrades|Accesorios|Accesorios > Postproceso",,
"Polysher Black",polysher-black,,870,"Polymaker ofrece accesorios de impresión 3D para optimizar la experiencia del usuario con sus filamentos.

El Polysher ™ es una unidad de procesamiento posterior de escritorio diseñada para eliminar las líneas de capa de las impresiones PolySmooth ™ y PolyCast ™. El Polysher ™ utiliza la tecnología Layer-Free ™ de Polymaker para crear una fina bruma de alcohol que suaviza uniformemente el modelo.
<ul>
 	<li>Material compatible: PolySmooth ™, PolyCast ™</li>
 	<li>Líquido de pulido: Alcohol (&gt; 70%) (IPA, etanol)</li>
 	<li>Tiempo de pulido: 20-40 min típico (varía según el tamaño de la pieza, la concentración de alcohol y la temperatura ambiente).</li>
 	<li>Tamaño máximo de la pieza (diámetro * altura): 150 mm x 180 mm</li>
 	<li>Temperatura de funcionamiento: 15 - 32 ° C</li>
 	<li>Temperatura de almacenamiento: 0 - 38 ° C</li>
 	<li>Fuente de alimentación (ENTRADA): 100 - 240V, 0.4A</li>
 	<li>Fuente de alimentación (SALIDA): 5V - 2000 mA</li>
</ul>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo</div>
<div class=""producto--valor"" title="""">Acabado</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Sistema</div>
<div class=""producto--valor"">Posprocesado</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Categoría</div>
<div class=""producto--valor"">Máquina</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Marca</div>
<div class=""producto--valor"">Polymaker</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Compatibilidad</div>
<div class=""producto--valor"">Piezas impresas con PoliSmooth y PolyCast</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Material</div>
<div class=""producto--valor"">Metal/Plástico</div>
</div>
</div>",publish,,5,"2020-09-11 13:16:24",10,open,,,,no,no,,1500,1300,9,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2020/09/polysher.jpg ! alt :  ! title : polysher ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2020/09/Polysher-Black-2.png ! alt :  ! title : Polysher Black 2 ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2020/09/Polysher-Black-4.png ! alt :  ! title : Polysher Black 4 ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2020/09/Polysher-black.jpg ! alt :  ! title : Polysher-black ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/polysher-black/,1,Polymaker,simple,,"Repuestos|Repuestos > Upgrades|Accesorios|Accesorios > Postproceso",,
"HP 3D Scan Pro S3",hp-3d-scan-pro-s3,,883,"El Escáner 3D HP utiliza la tecnología de Luz Estructura que permite una digitalización muy precisa por medio de la proyección de distintos patrones, que adquieren datos dimensionales y cromáticos.
<ul>
 	<li><span style=""font-size: medium;"">Resolución / precisión: 0.05% del tamaño de escaneo (hasta 0.05 mm)</span></li>
 	<li><span style=""font-size: medium;"">Tiempo de escaneo: un solo escaneo en 2 segundos (o hasta -10 segundos, según la configuración y la velocidad de la computadora)</span></li>
 	<li><span style=""font-size: medium;"">Tamaño de toma: 60-500 mm</span></li>
 	<li><span style=""font-size: medium;"">Densidad de malla: hasta 2,300,000 vértices por escaneo</span></li>
 	<li><span style=""font-size: medium;"">Formatos de exportación: OBJ, STL, PLY, 3MF</span></li>
</ul>
Incluye:
<ul>
 	<li><span style=""font-size: medium;"">Cámara HD industrial con lente de alta calidad</span></li>
 	<li><span style=""font-size: medium;"">Proyector de video con lente especial para gran rango focal</span></li>
 	<li><span style=""font-size: medium;"">Dongle USB con 3D Scan Software Pro v5</span></li>
 	<li><span style=""font-size: medium;"">Riel deslizante (aluminio)</span></li>
 	<li><span style=""font-size: medium;"">Control deslizante de la cámara</span></li>
 	<li><span style=""font-size: medium;"">Trípode de alta calidad</span></li>
 	<li><span style=""font-size: medium;"">Paneles de calibración impresos en ambos lados para múltiples volúmenes de escaneo</span></li>
 	<li><span style=""font-size: medium;"">Instrucciones impresas</span></li>
 	<li><span style=""font-size: medium;"">Todos los cables de conexión necesarios</span></li>
 	<li><span style=""font-size: medium;"">Correas de cable</span></li>
</ul>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Resolución / Precisión</div>
<div class=""producto--valor"" title="""">0.05% del tamaño de escaneo (hasta 0.05 mm)</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tiempo de escaneo</div>
<div class=""producto--valor"">un solo escaneo en 2s (hasta 10s)</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tamaño de toma</div>
<div class=""producto--valor"">60 - 500 mm</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Densidad de malla</div>
<div class=""producto--valor"">2,300,000 vertices por escaneo</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Formatos de exportación</div>
<div class=""producto--valor"">OBJ / STL / PLY / 3MF</div>
</div>
</div>",publish,,294,"2020-09-12 23:50:39",10,open,,,,no,no,,30000,,24,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2020/09/hpscanner_1400x.png ! alt :  ! title : hpscanner_1400x ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2020/09/s906715801739130113_p78_i17_w2560-scaled.jpeg ! alt :  ! title : s906715801739130113_p78_i17_w2560 ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2020/09/HP-CALIBRATION.jpg ! alt :  ! title : HP-CALIBRATION ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2020/09/s906715801739130113_p78_i21_w2560-scaled.jpeg ! alt :  ! title : s906715801739130113_p78_i21_w2560 ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/hp-3d-scan-pro-s3/,0,HP,simple,,"Escáneres 3D|Escáneres 3D > Luz Estructurada",,
"HP Camara Dual Adicional",hp-camara-dual-adicional,,895,"Con la cámara adicional, el escáner HP se convierte en una configuración de cámara dual que permite capturar objetos con una visión estéreo completa para lograr una mayor precisión y claridad con vista extendida.
<ul>
 	<li><span style=""font-size: medium;"">Cámara HD industrial con lente de alta calidad</span></li>
 	<li><span style=""font-size: medium;"">Cable USB 3.0 de alta calidad</span></li>
 	<li><span style=""font-size: medium;"">Montaje de leva </span></li>
 	<li><span style=""font-size: medium;"">Deslizador</span></li>
</ul>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Resolución</div>
<div class=""producto--valor"" title="""">HD industrial con lente de alta calidad</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Comunicación</div>
<div class=""producto--valor"">Cable USB 3.0 de alta calidad</div>
</div>
</div>",publish,,296,"2020-09-13 00:12:47",10,open,,,,no,no,,5000,,6,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2020/09/s906715801739130113_p78_i21_w2560-scaled.jpeg ! alt :  ! title : s906715801739130113_p78_i21_w2560 ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2020/09/61AxVgai2iL._SL1500_.jpg ! alt :  ! title : 61AxVgai2iL._SL1500_ ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/hp-camara-dual-adicional/,0,HP,simple,,"Escáneres 3D|Escáneres 3D > Luz Estructurada",,
"HP Base Giratoria Automatica",hp-base-giratoria-automatica,,898,"La base giratorio de HP permite obtener un escaneo de 360° automáticamente, seleccionando la cantidad de tomas que se necesitan realizar en cada objeto, lo cual permite una reducción del tiempo de digitalización.

• Dimensiones: Ø 180x50 mm
• Peso: 1.6 kg
• Peso del objeto: hasta 5 kg
• Material: Aluminio
• Carcasa: Aislada","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Dimensiones</div>
<div class=""producto--valor"" title="""">Ø180×50 mm</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Peso</div>
<div class=""producto--valor"">1.6 Kg</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Peso del objeto</div>
<div class=""producto--valor"">Hasta 5 Kg</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Material</div>
<div class=""producto--valor"">Aluminio</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Carcasa</div>
<div class=""producto--valor"">Aislada</div>
</div>
</div>",publish,,295,"2020-09-13 00:28:36",10,open,,,,no,no,,4500,,6,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2020/09/turntable_frt_v1a_8bit_tcm176_2355780_tcm176_2355793_tcm176-2355780.jpg ! alt :  ! title : turntable_frt_v1a_8bit_tcm176_2355780_tcm176_2355793_tcm176-2355780 ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2020/09/HP20Pro20S320Dual20camera20and20TT20website.jpg ! alt :  ! title : HP20Pro20S320Dual20camera20and20TT20website ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/hp-base-giratoria-automatica/,0,HP,simple,,"Escáneres 3D|Escáneres 3D > Luz Estructurada",,
"Matter and Form V2",matter-and-form-v2,,901,"<div>

El escáner 3D MF V2 es un equipo potente, fabricado exclusivamente para profesionales en diseño, arquitectura e ingeniería. Cuenta con una precisión que alcanza los 0.1 mm y con un diseño compacto y funcional.
<ul>
 	<li>Precisión: 0.1 mm</li>
 	<li>Peso máximo del objeto: 3 kg</li>
 	<li>Dimensiones máximas de objeto: ø180mm x 250 mm</li>
 	<li>Formato de exportación: STL, OBJ, DAE, PLY, glTF2</li>
 	<li>Dimensiones del producto: 345 x 210 x 110mm</li>
 	<li>Tiempo de escaneo: 65 segundos</li>
 	<li>Requisitos de alimentación: 100V - 240 V</li>
 	<li>Peso del producto: 1.71 kg</li>
</ul>
</div>
<div></div>
Incluye:
<ul>
 	<li>Escáner 3D Matter and Form V2</li>
 	<li>Cable USB</li>
 	<li>Adaptador de corriente</li>
 	<li>Patrón de calibración</li>
 	<li>Manual de usuario</li>
 	<li>Modelo plástico</li>
</ul>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Precisión</div>
<div class=""producto--valor"" title="""">0.1 mm</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Peso máximo del objeto</div>
<div class=""producto--valor"">3 Kg</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Dimensiones máximas del objeto</div>
<div class=""producto--valor"">ø180x250 mm</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Formato de exportación</div>
<div class=""producto--valor"">STL / OBJ / DAE / PLY / glTF2</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Dimensiones del producto</div>
<div class=""producto--valor"">345x210x110 mm</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tiempo de escaneo</div>
<div class=""producto--valor"">65s</div>
</div>
</div>",publish,,308,"2020-09-13 18:55:54",10,open,,,,no,no,,5900,,9,,,,,,onbackorder,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2020/09/Matter-and-form-v2-escaner-3d.jpg ! alt :  ! title : Matter and form v2 escaner 3d ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2020/09/Matter-and-form-v2-accesorios.jpg ! alt :  ! title : Matter and form v2 accesorios ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2020/09/Matter-and-form-v2-escaner-3d-2.jpg ! alt :  ! title : Matter and form v2 escaner 3d 2 ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2020/09/Matter-and-form-v2-escaner-3d-3.jpg ! alt :  ! title : Matter and form v2 escaner 3d 3 ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/matter-and-form-v2/,0,,simple,,"Escáneres 3D|Escáneres 3D > Triangulación Láser",,
"XYZ 3D Scanner 1.0A",xyz-3d-scanner-1-0a,,906,"El escáner 3D se conecta con la laptop mediante un cable USB y su tamaño y ligereza permiten trasladarlo de un lugar a otro con facilidad, moviéndolo mientras se escanea.
<ul class=""list-float"">
 	<li class=""gn-spec-item col-4 mobile-col-12"">
<div>Motor de escaneo: Cámara Intel RealSense</div></li>
 	<li class=""gn-spec-item col-4 mobile-col-12"">
<div>Tamaño de escaneo: 5 x 5 x 5 - 100 x 100 x 200 cm</div></li>
 	<li class=""gn-spec-item col-4 mobile-col-12"">
<div>Resolución de escaneo: 1.0 - 2.5 mm</div></li>
 	<li class=""gn-spec-item col-4 mobile-col-12"">
<div>Tamaño de imagen con profundidad: 640 x 480 p a 30 fps</div></li>
 	<li class=""gn-spec-item col-4 mobile-col-12"">
<div>Tamaño de imagen en color: Hasta 1920 x 1080 p a 30 fps</div></li>
 	<li class=""gn-spec-item col-4 mobile-col-12"">
<div>Intervalo operativo: 30 - 50 cm</div></li>
 	<li class=""gn-spec-item col-4 mobile-col-12"">
<div>Software de escaneo: XYZscan Handy</div></li>
 	<li class=""gn-spec-item col-4 mobile-col-12"">Tipos de archivos de salida: .obj, .ply, .stl, .fbx</li>
 	<li>
<div>Conectividad: Cable USB 3.0</div></li>
 	<li class=""gn-spec-item col-4 mobile-col-12"">
<div>Dimensiones del producto: 41 x 157 x 61 mm</div></li>
 	<li class=""gn-spec-item col-4 mobile-col-12"">
<div>Peso del producto: 238 g</div></li>
</ul>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tamaño de escaneo</div>
<div class=""producto--valor"" title="""">5x5x5 cm - 100x100x200 cm</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Resolución de escaneo</div>
<div class=""producto--valor"">1.0 - 2.5 mm</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tamaño de imagen con profundidad</div>
<div class=""producto--valor"">640x480p a 30 fps</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tamaño de imagen en color</div>
<div class=""producto--valor"">Hasta 1920x1080p a 30 fps</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Intervalo operativo</div>
<div class=""producto--valor"">30 - 50 cm</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Conectividad</div>
<div class=""producto--valor"">Cable USB 3.0</div>
</div>
</div>",publish,,395,"2020-09-13 19:18:41",10,open,,,,no,no,,3500,,6,,,,,,onbackorder,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2020/09/XYZ-3D-Scanner-1.0-A-1.jpg ! alt :  ! title : XYZ-3D-Scanner-1.0-A-1 ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2020/09/XYZ-Scan-1.jpg ! alt :  ! title : XYZ Scan 1 ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2020/09/xyzscan-3.jpg ! alt :  ! title : xyzscan 3 ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/xyz-3d-scanner-1-0a/,0,XYZPrinting,simple,exclude-from-catalog,"Escáneres 3D|Escáneres 3D > Triangulación Láser",,
