post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:total_sales,tax:pwb-brand,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class
"PolyTerra PLA Verde Pastel (1.75mm, 1Kg)",polyterra-pla-verde-pastel-1-75mm-1kg,,4404,"<ul>
 	<li>Temperatura boquilla: 190˚C – 210˚C</li>
 	<li>Velocidad de Impresión: 40mm/s – 60mm/s</li>
 	<li>Temperatura de plataforma: 25˚C – 60˚C</li>
 	<li>Superficie de impresión: Vidrio con goma, Cinta azul, BuilTak®</li>
 	<li>Ventilador de capa: Prendido</li>
</ul>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo</div>
<div class=""producto--valor"" title="""">PLA</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">T. Boquilla (0c)</div>
<div class=""producto--valor"">190˚C – 210˚C</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">T. Plataforma (0c)</div>
<div class=""producto--valor"">25˚C – 60˚C</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo de boquilla</div>
<div class=""producto--valor"">Cobre</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Vel. de impresión</div>
<div class=""producto--valor"">40mm/s - 60mm/s</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Ventilador de capa</div>
<div class=""producto--valor"">Prendido</div>
</div>
</div>",publish,,272,"2021-08-12 15:58:15",10,open,,,,no,no,,65,55,1.5,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2021/08/polyterra-pla-mint-green-1.75mm-1kg-23925-1-p.png ! alt :  ! title :  ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/08/polyterra-pla-mint-green-1.75mm-1kg-4-23925-1-p.png ! alt :  ! title :  ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/08/Polymaker-PolyTerra-PLA-Mint-Green-3D-Printing-Filament-Canada_600x.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/polyterra-pla-verde-pastel-1-75mm-1kg/,15,Polymaker,simple,,"Filamentos|Filamentos > PLA",,
"PolyLite ABS Verde (1.75mm, 1Kg)",polylite-abs-verde-1-75mm-1kg,,4408,"PolyLite ABS está fabricado con una resina ABS especial polimerizada a granel, que tiene un contenido volátil significativamente menor en comparación con las resinas ABS tradicionales. Ofrece una excelente calidad de impresión con un olor mínimo durante la impresión.
<ul>
 	<li>Temperatura boquilla: 245˚C – 265˚C</li>
 	<li>Velocidad de Impresión: 30mm/s – 50mm/s</li>
 	<li>Temperatura de plataforma: 90˚C – 100˚C</li>
 	<li>Superficie de impresión: BuilTak®, Hoja PEI con ABS slurry</li>
 	<li>Ventilador de capa: Apagado para mejor resistencia, Bajo para mejor calidad superficial</li>
</ul>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo</div>
<div class=""producto--valor"" title="""">ABS</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">T. Boquilla (0c)</div>
<div class=""producto--valor"">230˚C – 240˚C</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">T. Plataforma (0c)</div>
<div class=""producto--valor"">90˚C – 110˚C</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo de boquilla</div>
<div class=""producto--valor"">Cobre</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Vel. de impresión</div>
<div class=""producto--valor"">30mm/s - 50mm/s</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Ventilador de capa</div>
<div class=""producto--valor"">Apagado / Bajo</div>
</div>
</div>",publish,,347,"2021-08-12 16:08:45",10,open,,,,no,no,,85,60,1.5,,,,,,onbackorder,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2021/08/polymaker-polylite-green-abs-1.75mm-1kg-3d-printing-filament-22912-1-p-1.png ! alt :  ! title :  ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/08/polymaker-polylite-green-abs-1.75mm-1kg-3d-printing-filament-3-22912-1-p-1.png ! alt :  ! title :  ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/polylite-abs-verde-1-75mm-1kg/,0,Polymaker,simple,,"Filamentos|Filamentos > ABS",,
"PolyLite ABS Blanco (1.75mm, 1Kg)",polylite-abs-blanco-1-75mm-1kg,,4411,"<a href=""https://tiendakrear3d.com/producto/polylite-abs-blanco-1-75mm-1kg/"">PolyLite ABS Blanco</a> está fabricado con una resina ABS especial polimerizada a granel, que tiene un contenido volátil significativamente menor en comparación con las resinas ABS tradicionales. Ofrece una excelente calidad de impresión con un olor mínimo durante la impresión.
<ul>
 	<li>Temperatura boquilla: 245˚C – 265˚C</li>
 	<li>Velocidad de Impresión: 30mm/s – 50mm/s</li>
 	<li>Temperatura de plataforma: 90˚C – 100˚C</li>
 	<li>Superficie de impresión: BuilTak®, Hoja PEI con ABS slurry</li>
 	<li>Ventilador de capa: Apagado para mejor resistencia, Bajo para mejor calidad superficial</li>
</ul>
<p style=""text-align: center""><img class=""alignnone size-medium wp-image-4412"" src=""https://tiendakrear3d.com/wp-content/uploads/2021/08/polymaker-polylite-white-abs-1.75mm-1kg-3d-printing-filament-22863-1-p-300x300.png"" alt=""PolyLite ABS Blanco"" width=""300"" height=""300"" /></p>

<h3 style=""text-align: center"">PolyLite ABS Blanco</h3>
<a href=""https://www.youtube.com/watch?v=ayIRLorvMF0"">Ver más información</a>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo</div>
<div class=""producto--valor"" title="""">ABS</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">T. Boquilla (0c)</div>
<div class=""producto--valor"">230˚C – 240˚C</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">T. Plataforma (0c)</div>
<div class=""producto--valor"">90˚C – 110˚C</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo de boquilla</div>
<div class=""producto--valor"">Cobre</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Vel. de impresión</div>
<div class=""producto--valor"">30mm/s - 50mm/s</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Ventilador de capa</div>
<div class=""producto--valor"">Apagado / Bajo</div>
</div>
</div>",publish,,341,"2021-08-12 16:14:45",10,open,,,,no,no,,85,60,1.5,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2021/08/polymaker-polylite-white-abs-1.75mm-1kg-3d-printing-filament-22863-1-p.png ! alt : PolyLite ABS Blanco ! title : PolyLite ABS Blanco ! desc : PolyLite ABS Blanco  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/08/polymaker-polylite-white-abs-1.75mm-1kg-3d-printing-filament-3-22863-1-p.png ! alt :  ! title :  ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/08/polymaker-polylite-white-abs-1.75mm-1kg-3d-printing-filament-5-22863-p.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/polylite-abs-blanco-1-75mm-1kg/,5,Polymaker,simple,,"Filamentos|Filamentos > ABS","PolyLite ABS|PolyLite ABS Blanco",
"PolyLite ABS Rojo (1.75mm, 1Kg)",polylite-abs-rojo-1-75mm-1kg,,4415,"PolyLite ABS está fabricado con una resina ABS especial polimerizada a granel, que tiene un contenido volátil significativamente menor en comparación con las resinas ABS tradicionales. Ofrece una excelente calidad de impresión con un olor mínimo durante la impresión.
<ul>
 	<li>Temperatura boquilla: 245˚C – 265˚C</li>
 	<li>Velocidad de Impresión: 30mm/s – 50mm/s</li>
 	<li>Temperatura de plataforma: 90˚C – 100˚C</li>
 	<li>Superficie de impresión: BuilTak®, Hoja PEI con ABS slurry</li>
 	<li>Ventilador de capa: Apagado para mejor resistencia, Bajo para mejor calidad superficial</li>
</ul>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo</div>
<div class=""producto--valor"" title="""">ABS</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">T. Boquilla (0c)</div>
<div class=""producto--valor"">230˚C – 240˚C</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">T. Plataforma (0c)</div>
<div class=""producto--valor"">90˚C – 110˚C</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo de boquilla</div>
<div class=""producto--valor"">Cobre</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Vel. de impresión</div>
<div class=""producto--valor"">30mm/s - 50mm/s</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Ventilador de capa</div>
<div class=""producto--valor"">Apagado / Bajo</div>
</div>
</div>",publish,,345,"2021-08-12 16:20:18",10,open,,,,no,no,,85,60,1.5,,,,,,onbackorder,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2021/08/polymaker-polylite-red-abs-1.75mm-1kg-3d-printing-filament-22877-1-p.png ! alt :  ! title :  ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/08/polymaker-polylite-red-abs-1.75mm-1kg-3d-printing-filament-3-22877-1-p.png ! alt :  ! title :  ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/polylite-abs-rojo-1-75mm-1kg/,2,Polymaker,simple,,"Filamentos|Filamentos > ABS",,
"PolyLite ABS Azul (1.75mm, 1Kg)",polylite-abs-azul-1-75mm-1kg,,4418,"PolyLite ABS está fabricado con una resina ABS especial polimerizada a granel, que tiene un contenido volátil significativamente menor en comparación con las resinas ABS tradicionales. Ofrece una excelente calidad de impresión con un olor mínimo durante la impresión.
<ul>
 	<li>Temperatura boquilla: 245˚C – 265˚C</li>
 	<li>Velocidad de Impresión: 30mm/s – 50mm/s</li>
 	<li>Temperatura de plataforma: 90˚C – 100˚C</li>
 	<li>Superficie de impresión: BuilTak®, Hoja PEI con ABS slurry</li>
 	<li>Ventilador de capa: Apagado para mejor resistencia, Bajo para mejor calidad superficial</li>
</ul>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo</div>
<div class=""producto--valor"" title="""">ABS</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">T. Boquilla (0c)</div>
<div class=""producto--valor"">230˚C – 240˚C</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">T. Plataforma (0c)</div>
<div class=""producto--valor"">90˚C – 110˚C</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo de boquilla</div>
<div class=""producto--valor"">Cobre</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Vel. de impresión</div>
<div class=""producto--valor"">30mm/s - 50mm/s</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Ventilador de capa</div>
<div class=""producto--valor"">Apagado / Bajo</div>
</div>
</div>",publish,,344,"2021-08-12 16:23:51",10,open,,,,no,no,,85,60,1.5,,,,,,onbackorder,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2021/08/polymaker-polylite-blue-abs-1.75mm-1kg-3d-printing-filament-22870-1-p.png ! alt :  ! title :  ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/08/polymaker-polylite-blue-abs-1.75mm-1kg-3d-printing-filament-3-22870-1-p.png ! alt :  ! title :  ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/polylite-abs-azul-1-75mm-1kg/,0,Polymaker,simple,,"Filamentos|Filamentos > ABS",,
"PolyLite ABS Gris (1.75mm, 1Kg)",polylite-abs-gris,,4421,"<a href=""https://tiendakrear3d.com/producto/polylite-abs-gris-1-75mm-1kg/"">PolyLite ABS Gris</a> está fabricado con una resina ABS especial polimerizada a granel, que tiene un contenido volátil significativamente menor en comparación con las resinas ABS tradicionales. Ofrece una excelente calidad de impresión con un olor mínimo durante la impresión.
<ul>
 	<li>Temperatura boquilla: 245˚C – 265˚C</li>
 	<li>Velocidad de Impresión: 30mm/s – 50mm/s</li>
 	<li>Temperatura de plataforma: 90˚C – 100˚C</li>
 	<li>Superficie de impresión: BuilTak®, Hoja PEI con ABS slurry</li>
 	<li>Ventilador de capa: Apagado para mejor resistencia, Bajo para mejor calidad superficial</li>
</ul>
<p style=""text-align: center;""><img class=""alignnone size-medium wp-image-4423"" src=""https://tiendakrear3d.com/wp-content/uploads/2021/08/polymaker-polylite-grey-abs-1.75mm-1kg-3d-printing-filament-22905-1-p-300x300.png"" alt=""PolyLite ABS Gris"" width=""300"" height=""300"" /></p>

<h3 style=""text-align: center;"">PolyLite ABS Gris</h3>
<a href=""https://www.youtube.com/watch?v=ayIRLorvMF0"">Ver más información</a>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo</div>
<div class=""producto--valor"" title="""">ABS</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">T. Boquilla (0c)</div>
<div class=""producto--valor"">230˚C – 240˚C</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">T. Plataforma (0c)</div>
<div class=""producto--valor"">90˚C – 110˚C</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo de boquilla</div>
<div class=""producto--valor"">Cobre</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Vel. de impresión</div>
<div class=""producto--valor"">30mm/s - 50mm/s</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Ventilador de capa</div>
<div class=""producto--valor"">Apagado / Bajo</div>
</div>
</div>",publish,,343,"2021-08-12 16:26:01",10,open,,,,no,no,,85,60,1.5,,,,,,onbackorder,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2021/08/polymaker-polylite-grey-abs-1.75mm-1kg-3d-printing-filament-22905-1-p.png ! alt : PolyLite ABS Gris ! title : PolyLite ABS Gris ! desc : PolyLite ABS Gris  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/08/polymaker-polylite-grey-abs-1.75mm-1kg-3d-printing-filament-3-22905-1-p.png ! alt :  ! title :  ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/polylite-abs-gris/,8,Polymaker,simple,,"Filamentos|Filamentos > ABS","PolyLite ABS Gris",
"PolyLite ABS Turquesa (1.75mm, 1Kg)",polylite-abs-turquesa-1-75mm-1kg,,4424,"PolyLite ABS está fabricado con una resina ABS especial polimerizada a granel, que tiene un contenido volátil significativamente menor en comparación con las resinas ABS tradicionales. Ofrece una excelente calidad de impresión con un olor mínimo durante la impresión.
<ul>
 	<li>Temperatura boquilla: 245˚C – 265˚C</li>
 	<li>Velocidad de Impresión: 30mm/s – 50mm/s</li>
 	<li>Temperatura de plataforma: 90˚C – 100˚C</li>
 	<li>Superficie de impresión: BuilTak®, Hoja PEI con ABS slurry</li>
 	<li>Ventilador de capa: Apagado para mejor resistencia, Bajo para mejor calidad superficial</li>
</ul>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo</div>
<div class=""producto--valor"" title="""">ABS</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">T. Boquilla (0c)</div>
<div class=""producto--valor"">230˚C – 240˚C</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">T. Plataforma (0c)</div>
<div class=""producto--valor"">90˚C – 110˚C</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo de boquilla</div>
<div class=""producto--valor"">Cobre</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Vel. de impresión</div>
<div class=""producto--valor"">30mm/s - 50mm/s</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Ventilador de capa</div>
<div class=""producto--valor"">Apagado / Bajo</div>
</div>
</div>",publish,,346,"2021-08-12 16:30:31",10,open,,,,no,no,,85,60,1.5,,,,,,onbackorder,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2021/08/polymaker-polylite-teal-abs-1.75mm-1kg-3d-printing-filament-22898-1-p.png ! alt :  ! title :  ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/08/polymaker-polylite-teal-abs-1.75mm-1kg-3d-printing-filament-3-22898-1-p.png ! alt :  ! title :  ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/polylite-abs-turquesa-1-75mm-1kg/,2,Polymaker,simple,,"Filamentos|Filamentos > ABS",,
"Artillery Genius Pro",artillery-genius-pro,,5832,"<a href=""https://tiendakrear3d.com/producto/artillery-genius-pro/"">Artillery Genius Pro</a> una de las impresoras más vendidas en el mercado ahora se actualiza, incluye sensor de auto nivelado. Esta impresora 3D de gama media con volumen de impresión de 220x220x250mm, muy completa y con una relación calidad-precio magnífica. Tiene un montaje fácil, placa silenciosa y detector de filamento.
<p style=""text-align: center;""><img class=""aligncenter wp-image-6029 size-large"" src=""https://tiendakrear3d.com/wp-content/uploads/2021/12/Artillery-Genius-Pro_Hero-1024x576.jpg"" alt=""Artillery Genius Pro"" width=""1024"" height=""576"" /></p>

<h3 style=""text-align: center;""><strong>Artillery Genius Pro</strong></h3>
<a href=""https://www.youtube.com/watch?v=sjFxO2JdMFs"">Ver más información </a>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tecnología</div>
<div class=""producto--valor"" title="""">FDM</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Volumen de imp.</div>
<div class=""producto--valor"">220x220x250mm</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Resolución de capa</div>
<div class=""producto--valor"">0.1-0.35mm</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Velocidad max.</div>
<div class=""producto--valor"">150mm/s</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo de extrusor</div>
<div class=""producto--valor"">Directo</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Diámetro de boquilla</div>
<div class=""producto--valor"">0.4mm</div>
</div>
</div>",publish,,162,"2021-11-11 15:28:59",10,open,,,,no,no,,2000,1650,24,,,,,,instock,no,no,,no,taxable,6951|5837|6360|7175,7199|3988|1983|12368,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2021/11/7637af081e.jpg.640x640-e1644959139595.jpg ! alt : Artillery Genius Pro ! title : Artillery Genius Pro ! desc : Artillery Genius Pro ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/11/8358673ab9.jpg.640x640.jpg ! alt :  ! title :  ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/11/0db7fbe4f7.jpg.640x640.jpg ! alt :  ! title :  ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/11/19e6169efd.jpg.640x640.jpg ! alt :  ! title : 19e6169efd.jpg.640x640 ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/artillery-genius-pro/,24,Artillery,simple,,"Impresoras 3D|Impresoras 3D > FDM (filamento)","Artillery|Artillery Genius Pro|Genius Pro|impresora 3D",
"Anycubic Vyper",anycubic-vyper,,5837,"<a href=""https://tiendakrear3d.com/producto/anycubic-vyper/"">Anycubic Vyper </a> es una impresora 3D  equipada con una nueva placa base de 32 bits y un chip de control principal de arquitectura Cortex -M3 de alto rendimiento. La integración del controlador silencioso TMC2209 hace que la placa tenga una impresión silenciosa y un control de salida de voltaje preciso, lo que garantiza una impresión de calidad. Además, incluye un sensor de auto nivelado para que sean más sencillo realizar las impresiones.

<a href=""https://tiendakrear3d.com/producto/anycubic-vyper/"">Anycubic Vyper</a> es una impresora 3D apta tanto para principiantes como para usuarios avanzados.
<ul>
 	<li><strong>Volumen de construcción:</strong> 245 x 245 x 260 mm</li>
 	<li><strong>Temperatura máxima de la boquilla:</strong> 260 ° C</li>
 	<li><strong>Temperatura máxima de cama caliente:</strong> 110 ° C</li>
</ul>
<p style=""text-align: center;""><img class=""wp-image-6299 size-full aligncenter"" src=""https://tiendakrear3d.com/wp-content/uploads/2022/01/impresoraresina-vyper-inovamarket-impresoras3d-inovamarket-impresoravyper-impresra3dbajocosot.jpg"" alt=""anycubic vyper"" width=""601"" height=""501"" /></p>

<h3 style=""text-align: center;""><strong>Anycubic Vyper</strong></h3>
<a href=""https://www.youtube.com/watch?v=-L_jaErMPGU"">Ver más Información</a>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tecnología</div>
<div class=""producto--valor"" title="""">FDM</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Volumen de imp.</div>
<div class=""producto--valor"">245x245x260mm</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Resolución de capa</div>
<div class=""producto--valor"">0.1-0.3mm</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Velocidad max.</div>
<div class=""producto--valor"">180mm/s</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tipo de extrusor</div>
<div class=""producto--valor"">Bowden</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Diámetro de boquilla</div>
<div class=""producto--valor"">0.4mm</div>
</div>
</div>",publish,,164,"2021-11-11 15:48:04",10,open,,,,no,no,,2100,1750,24,,,,,,instock,no,no,,no,taxable,5855|1176|6045|7175,7199|3988|1983|12368,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2021/11/Vyper_1_1800x1800.jpg ! alt :  ! title :  ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/11/Vyper_2_1800x1800.jpg ! alt :  ! title :  ! desc :  ! caption :  | https://tiendakrear3d.com/wp-content/uploads/2021/11/Vyper_4_1800x1800.jpg ! alt :  ! title :  ! desc :  ! caption : ",,https://tiendakrear3d.com/producto/anycubic-vyper/,10,Anycubic,simple,,"Impresoras 3D|Impresoras 3D > FDM (filamento)","Anycubic|Anycubic Vyper|impresora 3D|Vyper",
"Anycubic Photon Mono 4K",anycubic-photon-mono-4k,,5841,"<a href=""https://tiendakrear3d.com/producto/anycubic-photon-mono-4k/"">Anycubic Photon Mono 4K</a> cuenta con una nueva actualización además un mejor desempeño. Esta impresora 3D tiene una pantalla LCD monocromática de 6.23 pulgadas. Ofrece velocidades de impresión y detalles increíbles, por lo que solo necesita 1-2 segundos por capa, en comparación con las impresoras 3D LCD tradicionales que necesitan 7-8 segundos por capa.

<img class=""wp-image-1198 size-full"" src=""https://tiendakrear3d.com/wp-content/uploads/2020/10/PhotonMono_1_1800x1800.jpg"" alt=""Anycubic Photon Mono 4K"" width=""1000"" height=""1000"" />
<h3 style=""text-align: center;"">Anycubic Photon Mono 4K</h3>
Con una resolución de 3840 x 2400 px, la pantalla de Photon Mono 4K tiene un número total de más de 9,2 millones de píxeles, un 122 % más que la pantalla de resolución 2K de Photon, Photon Mono y sus rivales. La alta resolución brinda detalles espectaculares a sus impresiones 3D.

<a href=""https://www.youtube.com/watch?v=yWpOPJujBuI"">Ver más información</a>","<div class=""producto--tabla"">
<div class=""producto--tabla--item"">
<div class=""producto--label"">Tecnología</div>
<div class=""producto--valor"" title="""">SLA basado en LCD</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Volumen de imp.</div>
<div class=""producto--valor"">130x80x165mm</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Resolución de capa</div>
<div class=""producto--valor"">0.01-0.15mm</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Velocidad max.</div>
<div class=""producto--valor"">50mm/h</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Resolución XY</div>
<div class=""producto--valor"">0.035mm (4K)</div>
</div>
<div class=""producto--tabla--item"">
<div class=""producto--label"">Resolución del eje Z</div>
<div class=""producto--valor"">0.01mm</div>
</div>
</div>",publish,,203,"2021-11-11 16:39:44",10,open,,,,no,no,,1600,1260,10.01,,,,,,instock,no,no,,no,taxable,6960|6386|6944|7153,3689|7362|1332|2127,,,,'-1,'-1,,,"https://tiendakrear3d.com/wp-content/uploads/2020/10/PhotonMono_1_1800x1800.jpg ! alt : Anycubic Photon Mono 4K ! title : Anycubic Photon Mono 4K ! desc : Anycubic Photon Mono 4K ! caption : Anycubic Photon Mono 4K | https://tiendakrear3d.com/wp-content/uploads/2021/11/PhotonMono4K_2_1800x1800.png ! alt : Anycubic Photon Mono 4K ! title : Anycubic Photon Mono 4K ! desc : Anycubic Photon Mono 4K ! caption : Anycubic Photon Mono 4K | https://tiendakrear3d.com/wp-content/uploads/2021/11/PhotonMono4K_3_1800x1800.png ! alt : Anycubic Photon Mono 4K ! title : Anycubic Photon Mono 4K ! desc : Anycubic Photon Mono 4K ! caption : Anycubic Photon Mono 4K | https://tiendakrear3d.com/wp-content/uploads/2021/11/PhotonMono4K_4_1800x1800.png ! alt : Anycubic Photon Mono 4K ! title : Anycubic Photon Mono 4K ! desc : Anycubic Photon Mono 4K ! caption : Anycubic Photon Mono 4K",,https://tiendakrear3d.com/producto/anycubic-photon-mono-4k/,22,Anycubic,simple,rated-5,"Impresoras 3D|Impresoras 3D > LCD (resina)",,
